blockchain_timestamp,sensor_timestamp,rfid_tag,device_id,sensor_type,latitude,longitude,scan_status,temperature_c,is_flagged,temp_breach,goods_category,origin,destination
2026-06-04 16:23:04,2026-05-04 07:00:00,RFID-029,TMP113,Temperature,,,,14.0,False,False,Cool-Chain,Santo Niño,Pasay City
2026-06-04 16:23:07,2026-05-04 08:00:00,RFID-026,TMP576,Temperature,,,,-19.3,False,False,Frozen,Santo Niño,Payatas
2026-06-04 16:23:12,2026-05-04 08:00:00,RFID-013,TMP427,Temperature,,,,-18.2,False,False,Frozen,Upper Bicutan,Banco Filipino International Village
2026-06-04 16:23:15,2026-05-04 09:00:00,RFID-029,TMP767,Temperature,,,,12.6,False,False,Cool-Chain,Santo Niño,Pasay City
2026-06-04 16:23:17,2026-05-04 09:00:00,RFID-030,TMP513,Temperature,,,,12.6,False,False,Cool-Chain,Karuhatan,Tatalon
2026-06-04 16:23:19,2026-05-04 09:00:00,RFID-006,TMP773,Temperature,,,,3.0,False,False,Chill/Refrigerated,Upper Bicutan,General Mariano Alvarez
2026-06-04 16:23:20,2026-05-04 10:00:00,RFID-026,TMP581,Temperature,,,,-16.2,False,False,Frozen,Santo Niño,Payatas
2026-06-04 16:23:20,2026-05-04 10:00:00,RFID-013,TMP678,Temperature,,,,-14.8,False,True,Frozen,Upper Bicutan,Banco Filipino International Village
2026-06-04 16:23:26,2026-05-04 11:00:00,RFID-030,TMP981,Temperature,,,,14.0,False,False,Cool-Chain,Karuhatan,Tatalon
2026-06-04 16:23:27,2026-05-04 11:00:00,RFID-029,TMP278,Temperature,,,,13.6,False,False,Cool-Chain,Santo Niño,Pasay City
2026-06-04 16:23:29,2026-05-04 11:00:00,RFID-006,TMP647,Temperature,,,,3.4,False,False,Chill/Refrigerated,Upper Bicutan,General Mariano Alvarez
2026-06-04 16:23:32,2026-05-04 11:00:00,RFID-021,TMP852,Temperature,,,,3.0,False,False,Pharma,General Mariano Alvarez,Poblacion
2026-06-04 16:23:33,2026-05-04 12:00:00,RFID-005,TMP505,Temperature,,,,-28.7,False,False,Deep Freeze,Bayanan,Bagumbayan
2026-06-04 16:23:35,2026-05-04 12:00:00,RFID-026,TMP875,Temperature,,,,-17.3,False,False,Frozen,Santo Niño,Payatas
2026-06-04 16:23:38,2026-05-04 12:00:00,RFID-013,TMP952,Temperature,,,,-18.2,False,False,Frozen,Upper Bicutan,Banco Filipino International Village
2026-06-04 16:23:40,2026-05-04 13:00:00,RFID-006,TMP575,Temperature,,,,3.2,False,False,Chill/Refrigerated,Upper Bicutan,General Mariano Alvarez
2026-06-04 16:23:41,2026-05-04 13:00:00,RFID-021,TMP859,Temperature,,,,6.8,False,False,Pharma,General Mariano Alvarez,Poblacion
2026-06-04 16:23:43,2026-05-04 13:00:00,RFID-030,TMP261,Temperature,,,,13.4,False,False,Cool-Chain,Karuhatan,Tatalon
2026-06-04 16:23:47,2026-05-04 13:00:00,RFID-003,TMP465,Temperature,,,,2.7,False,False,Chill/Refrigerated,Pateros,Malabon
2026-06-04 16:23:48,2026-05-04 14:00:00,RFID-005,TMP320,Temperature,,,,-29.3,False,False,Deep Freeze,Bayanan,Bagumbayan
2026-06-04 16:23:50,2026-05-04 14:00:00,RFID-026,TMP847,Temperature,,,,-19.2,False,False,Frozen,Santo Niño,Payatas
2026-06-04 16:23:56,2026-05-04 15:00:00,RFID-003,TMP924,Temperature,,,,3.0,False,False,Chill/Refrigerated,Pateros,Malabon
2026-06-04 16:23:58,2026-05-04 15:00:00,RFID-006,TMP527,Temperature,,,,2.4,False,False,Chill/Refrigerated,Upper Bicutan,General Mariano Alvarez
2026-06-04 16:23:59,2026-05-04 15:00:00,RFID-021,TMP499,Temperature,,,,6.9,False,False,Pharma,General Mariano Alvarez,Poblacion
2026-06-04 16:24:01,2026-05-04 15:00:00,RFID-030,TMP629,Temperature,,,,14.0,False,False,Cool-Chain,Karuhatan,Tatalon
2026-06-04 16:24:03,2026-05-04 16:00:00,RFID-005,TMP401,Temperature,,,,-29.6,False,False,Deep Freeze,Bayanan,Bagumbayan
2026-06-04 16:24:07,2026-05-04 16:00:00,RFID-023,TMP994,Temperature,,,,4.1,False,False,Pharma,Bel-Air,Canagatan
2026-06-04 16:24:08,2026-05-04 17:00:00,RFID-022,TMP423,Temperature,,,,2.4,False,False,Chill/Refrigerated,Putatan,Tondo
2026-06-04 16:24:08,2026-05-04 17:00:00,RFID-006,TMP823,Temperature,,,,3.6,False,False,Chill/Refrigerated,Upper Bicutan,General Mariano Alvarez
2026-06-04 16:24:09,2026-05-04 17:00:00,RFID-021,TMP818,Temperature,,,,5.3,False,False,Pharma,General Mariano Alvarez,Poblacion
2026-06-04 16:24:10,2026-05-04 17:00:00,RFID-003,TMP459,Temperature,,,,2.9,False,False,Chill/Refrigerated,Pateros,Malabon
2026-06-04 16:24:10,2026-05-04 17:00:00,RFID-025,TMP402,Temperature,,,,3.5,False,False,Chill/Refrigerated,Pansol,Rosario
2026-06-04 16:24:11,2026-05-04 17:00:00,RFID-030,TMP216,Temperature,,,,13.4,False,False,Cool-Chain,Karuhatan,Tatalon
2026-06-04 16:24:20,2026-05-04 18:00:00,RFID-023,TMP773,Temperature,,,,10.7,False,True,Pharma,Bel-Air,Canagatan
2026-06-04 16:24:22,2026-05-04 18:00:00,RFID-005,TMP790,Temperature,,,,-28.1,False,False,Deep Freeze,Bayanan,Bagumbayan
2026-06-04 16:24:27,2026-05-04 19:00:00,RFID-016,TMP613,Temperature,,,,-28.4,False,False,Deep Freeze,San Antonio,San Isidro
2026-06-04 16:24:27,2026-05-04 19:00:00,RFID-003,TMP970,Temperature,,,,2.4,False,False,Chill/Refrigerated,Pateros,Malabon
2026-06-04 16:24:33,2026-05-04 19:00:00,RFID-025,TMP544,Temperature,,,,3.4,False,False,Chill/Refrigerated,Pansol,Rosario
2026-06-04 16:24:35,2026-05-04 19:00:00,RFID-022,TMP728,Temperature,,,,3.4,False,False,Chill/Refrigerated,Putatan,Tondo
2026-06-04 16:24:36,2026-05-04 19:00:00,RFID-021,TMP199,Temperature,,,,3.4,False,False,Pharma,General Mariano Alvarez,Poblacion
2026-06-04 16:24:36,2026-05-04 20:00:00,RFID-023,TMP380,Temperature,,,,6.6,False,False,Pharma,Bel-Air,Canagatan
2026-06-04 16:24:37,2026-05-04 20:00:00,RFID-005,TMP699,Temperature,,,,-28.2,False,False,Deep Freeze,Bayanan,Bagumbayan
2026-06-04 16:24:41,2026-05-04 21:00:00,RFID-022,TMP547,Temperature,,,,2.7,False,False,Chill/Refrigerated,Putatan,Tondo
2026-06-04 16:24:44,2026-05-04 21:00:00,RFID-025,TMP642,Temperature,,,,3.1,False,False,Chill/Refrigerated,Pansol,Rosario
2026-06-04 16:24:45,2026-05-04 21:00:00,RFID-012,TMP901,Temperature,,,,10.4,False,True,Pharma,Sucat,San Juan
2026-06-04 16:24:46,2026-05-04 21:00:00,RFID-016,TMP710,Temperature,,,,-29.3,False,False,Deep Freeze,San Antonio,San Isidro
2026-06-04 16:24:50,2026-05-04 21:00:00,RFID-003,TMP241,Temperature,,,,3.3,False,False,Chill/Refrigerated,Pateros,Malabon
2026-06-04 16:24:52,2026-05-04 22:00:00,RFID-023,TMP145,Temperature,,,,10.0,False,True,Pharma,Bel-Air,Canagatan
2026-06-04 16:24:54,2026-05-04 23:00:00,RFID-016,TMP469,Temperature,,,,-28.9,False,False,Deep Freeze,San Antonio,San Isidro
2026-06-04 16:24:59,2026-05-04 23:00:00,RFID-022,TMP349,Temperature,,,,3.0,False,False,Chill/Refrigerated,Putatan,Tondo
2026-06-04 16:24:59,2026-05-04 23:00:00,RFID-025,TMP698,Temperature,,,,3.2,False,False,Chill/Refrigerated,Pansol,Rosario
2026-06-04 16:25:03,2026-05-04 23:00:00,RFID-012,TMP934,Temperature,,,,5.0,False,False,Pharma,Sucat,San Juan
2026-06-04 16:25:06,2026-05-05 00:00:00,RFID-023,TMP647,Temperature,,,,2.3,False,False,Pharma,Bel-Air,Canagatan
2026-06-04 16:25:09,2026-05-05 01:00:00,RFID-025,TMP275,Temperature,,,,2.8,False,False,Chill/Refrigerated,Pansol,Rosario
2026-06-04 16:25:10,2026-05-05 01:00:00,RFID-022,TMP108,Temperature,,,,2.5,False,False,Chill/Refrigerated,Putatan,Tondo
2026-06-04 16:25:15,2026-05-05 01:00:00,RFID-012,TMP206,Temperature,,,,6.1,False,False,Pharma,Sucat,San Juan
2026-06-04 16:25:16,2026-05-05 01:00:00,RFID-016,TMP760,Temperature,,,,-26.9,False,True,Deep Freeze,San Antonio,San Isidro
2026-06-04 16:25:23,2026-05-05 03:00:00,RFID-012,TMP819,Temperature,,,,5.7,False,False,Pharma,Sucat,San Juan
2026-06-04 16:25:24,2026-05-05 03:00:00,RFID-004,TMP896,Temperature,,,,-28.6,False,False,Deep Freeze,Bacoor,Valenzuela
2026-06-04 16:25:25,2026-05-05 03:00:00,RFID-016,TMP629,Temperature,,,,-28.9,False,False,Deep Freeze,San Antonio,San Isidro
2026-06-04 16:25:30,2026-05-05 05:00:00,RFID-004,TMP866,Temperature,,,,-29.1,False,False,Deep Freeze,Bacoor,Valenzuela
2026-06-04 16:25:31,2026-05-05 05:00:00,RFID-012,TMP185,Temperature,,,,2.6,False,False,Pharma,Sucat,San Juan
2026-06-04 16:25:36,2026-05-05 07:00:00,RFID-004,TMP453,Temperature,,,,-29.1,False,False,Deep Freeze,Bacoor,Valenzuela
2026-06-04 16:25:38,2026-05-05 09:00:00,RFID-004,TMP106,Temperature,,,,-29.9,False,False,Deep Freeze,Bacoor,Valenzuela
2026-06-04 16:25:42,2026-05-05 11:00:00,RFID-004,TMP706,Temperature,,,,-29.4,False,False,Deep Freeze,Bacoor,Valenzuela
2026-06-04 16:21:47,2026-05-03 08:00:00,RFID-011,RFD702,RFID,,,VERIFIED,,False,,Cool-Chain,Sampaloc,Santa Ana
2026-06-04 16:21:49,2026-05-03 09:00:00,RFID-020,RFD166,RFID,,,VERIFIED,,False,,Industrial,Paco,Pandacan
2026-06-04 16:21:51,2026-05-03 10:00:00,RFID-028,RFD922,RFID,,,FLAGGED,,True,,Industrial,Bayanan,Marikina Heights
2026-06-04 16:21:55,2026-05-03 12:00:00,RFID-011,RFD676,RFID,,,VERIFIED,,False,,Cool-Chain,Sampaloc,Santa Ana
2026-06-04 16:21:56,2026-05-03 12:00:00,RFID-020,RFD700,RFID,,,VERIFIED,,False,,Industrial,Paco,Pandacan
2026-06-04 16:22:04,2026-05-03 15:00:00,RFID-011,RFD506,RFID,,,VERIFIED,,False,,Cool-Chain,Sampaloc,Santa Ana
2026-06-04 16:22:04,2026-05-03 15:00:00,RFID-028,RFD425,RFID,,,VERIFIED,,False,,Industrial,Bayanan,Marikina Heights
2026-06-04 16:22:06,2026-05-03 16:00:00,RFID-007,RFD257,RFID,,,VERIFIED,,False,,Cool-Chain,Taguig City,Banco Filipino International Village
2026-06-04 16:22:08,2026-05-03 17:00:00,RFID-018,RFD535,RFID,,,VERIFIED,,False,,Deep Freeze,Sampaloc,Bel-Air
2026-06-04 16:22:12,2026-05-03 18:00:00,RFID-007,RFD129,RFID,,,FLAGGED,,True,,Cool-Chain,Taguig City,Banco Filipino International Village
2026-06-04 16:22:13,2026-05-03 18:00:00,RFID-001,RFD169,RFID,,,VERIFIED,,False,,Pharma,General Mariano Alvarez,San Andres
2026-06-04 16:22:22,2026-05-03 21:00:00,RFID-001,RFD713,RFID,,,VERIFIED,,False,,Pharma,General Mariano Alvarez,San Andres
2026-06-04 16:22:23,2026-05-03 22:00:00,RFID-018,RFD985,RFID,,,VERIFIED,,False,,Deep Freeze,Sampaloc,Bel-Air
2026-06-04 16:22:29,2026-05-04 00:00:00,RFID-017,RFD377,RFID,,,VERIFIED,,False,,Cool-Chain,Bel-Air,Bagumbayan
2026-06-04 16:22:34,2026-05-04 01:00:00,RFID-015,RFD972,RFID,,,VERIFIED,,False,,Dry Goods,San Andres,Poblacion
2026-06-04 16:22:34,2026-05-04 01:00:00,RFID-009,RFD534,RFID,,,VERIFIED,,False,,Industrial,Manila,Western Bicutan
2026-06-04 16:22:38,2026-05-04 02:00:00,RFID-017,RFD659,RFID,,,VERIFIED,,False,,Cool-Chain,Bel-Air,Bagumbayan
2026-06-04 16:22:39,2026-05-04 02:00:00,RFID-001,RFD970,RFID,,,VERIFIED,,False,,Pharma,General Mariano Alvarez,San Andres
2026-06-04 16:22:42,2026-05-04 03:00:00,RFID-018,RFD539,RFID,,,VERIFIED,,False,,Deep Freeze,Sampaloc,Bel-Air
2026-06-04 16:22:48,2026-05-04 04:00:00,RFID-024,RFD145,RFID,,,VERIFIED,,False,,Industrial,Upper Bicutan,Santamesa
2026-06-04 16:22:51,2026-05-04 05:00:00,RFID-009,RFD526,RFID,,,VERIFIED,,False,,Industrial,Manila,Western Bicutan
2026-06-04 16:22:53,2026-05-04 05:00:00,RFID-029,RFD405,RFID,,,FLAGGED,,True,,Cool-Chain,Santo Niño,Pasay City
2026-06-04 16:22:53,2026-05-04 05:00:00,RFID-001,RFD549,RFID,,,VERIFIED,,False,,Pharma,General Mariano Alvarez,San Andres
2026-06-04 16:22:54,2026-05-04 05:00:00,RFID-013,RFD487,RFID,,,FLAGGED,,True,,Frozen,Upper Bicutan,Banco Filipino International Village
2026-06-04 16:22:55,2026-05-04 06:00:00,RFID-026,RFD629,RFID,,,VERIFIED,,False,,Frozen,Santo Niño,Payatas
2026-06-04 16:22:58,2026-05-04 06:00:00,RFID-015,RFD966,RFID,,,VERIFIED,,False,,Dry Goods,San Andres,Poblacion
2026-06-04 16:23:03,2026-05-04 07:00:00,RFID-029,RFD866,RFID,,,VERIFIED,,False,,Cool-Chain,Santo Niño,Pasay City
2026-06-04 16:23:05,2026-05-04 07:00:00,RFID-024,RFD584,RFID,,,VERIFIED,,False,,Industrial,Upper Bicutan,Santamesa
2026-06-04 16:23:08,2026-05-04 08:00:00,RFID-017,RFD910,RFID,,,VERIFIED,,False,,Cool-Chain,Bel-Air,Bagumbayan
2026-06-04 16:23:09,2026-05-04 08:00:00,RFID-002,RFD315,RFID,,,VERIFIED,,False,,Dry Goods,San Isidro,Santamesa
2026-06-04 16:23:14,2026-05-04 09:00:00,RFID-013,RFD263,RFID,,,VERIFIED,,False,,Frozen,Upper Bicutan,Banco Filipino International Village
2026-06-04 16:23:18,2026-05-04 09:00:00,RFID-015,RFD250,RFID,,,FLAGGED,,True,,Dry Goods,San Andres,Poblacion
2026-06-04 16:23:22,2026-05-04 10:00:00,RFID-030,RFD215,RFID,,,VERIFIED,,False,,Cool-Chain,Karuhatan,Tatalon
2026-06-04 16:23:24,2026-05-04 10:00:00,RFID-006,RFD948,RFID,,,VERIFIED,,False,,Chill/Refrigerated,Upper Bicutan,General Mariano Alvarez
2026-06-04 16:23:25,2026-05-04 11:00:00,RFID-024,RFD858,RFID,,,VERIFIED,,False,,Industrial,Upper Bicutan,Santamesa
2026-06-04 16:23:32,2026-05-04 12:00:00,RFID-026,RFD291,RFID,,,VERIFIED,,False,,Frozen,Santo Niño,Payatas
2026-06-04 16:23:35,2026-05-04 12:00:00,RFID-002,RFD503,RFID,,,VERIFIED,,False,,Dry Goods,San Isidro,Santamesa
2026-06-04 16:23:37,2026-05-04 12:00:00,RFID-017,RFD842,RFID,,,VERIFIED,,False,,Cool-Chain,Bel-Air,Bagumbayan
2026-06-04 16:23:40,2026-05-04 13:00:00,RFID-021,RFD588,RFID,,,VERIFIED,,False,,Pharma,General Mariano Alvarez,Poblacion
2026-06-04 16:23:42,2026-05-04 13:00:00,RFID-019,RFD217,RFID,,,VERIFIED,,False,,Dry Goods,Banco Filipino International Village,Payatas
2026-06-04 16:23:48,2026-05-04 14:00:00,RFID-013,RFD967,RFID,,,VERIFIED,,False,,Frozen,Upper Bicutan,Banco Filipino International Village
2026-06-04 16:23:49,2026-05-04 14:00:00,RFID-005,RFD705,RFID,,,VERIFIED,,False,,Deep Freeze,Bayanan,Bagumbayan
2026-06-04 16:23:50,2026-05-04 14:00:00,RFID-015,RFD449,RFID,,,VERIFIED,,False,,Dry Goods,San Andres,Poblacion
2026-06-04 16:23:53,2026-05-04 14:00:00,RFID-006,RFD249,RFID,,,VERIFIED,,False,,Chill/Refrigerated,Upper Bicutan,General Mariano Alvarez
2026-06-04 16:23:57,2026-05-04 15:00:00,RFID-003,RFD319,RFID,,,VERIFIED,,False,,Chill/Refrigerated,Pateros,Malabon
2026-06-04 16:24:01,2026-05-04 15:00:00,RFID-030,RFD741,RFID,,,VERIFIED,,False,,Cool-Chain,Karuhatan,Tatalon
2026-06-04 16:24:02,2026-05-04 16:00:00,RFID-023,RFD104,RFID,,,VERIFIED,,False,,Pharma,Bel-Air,Canagatan
2026-06-04 16:24:03,2026-05-04 16:00:00,RFID-026,RFD435,RFID,,,VERIFIED,,False,,Frozen,Santo Niño,Payatas
2026-06-04 16:24:06,2026-05-04 16:00:00,RFID-021,RFD735,RFID,,,VERIFIED,,False,,Pharma,General Mariano Alvarez,Poblacion
2026-06-04 16:24:06,2026-05-04 16:00:00,RFID-019,RFD137,RFID,,,VERIFIED,,False,,Dry Goods,Banco Filipino International Village,Payatas
2026-06-04 16:24:15,2026-05-04 17:00:00,RFID-005,RFD301,RFID,,,VERIFIED,,False,,Deep Freeze,Bayanan,Bagumbayan
2026-06-04 16:24:19,2026-05-04 18:00:00,RFID-006,RFD916,RFID,,,VERIFIED,,False,,Chill/Refrigerated,Upper Bicutan,General Mariano Alvarez
2026-06-04 16:24:19,2026-05-04 18:00:00,RFID-025,RFD573,RFID,,,VERIFIED,,False,,Chill/Refrigerated,Pansol,Rosario
2026-06-04 16:24:21,2026-05-04 18:00:00,RFID-003,RFD933,RFID,,,VERIFIED,,False,,Chill/Refrigerated,Pateros,Malabon
2026-06-04 16:24:25,2026-05-04 18:00:00,RFID-008,RFD219,RFID,,,VERIFIED,,False,,Electronics,Las Piñas City,Central Signal Village
2026-06-04 16:24:31,2026-05-04 19:00:00,RFID-010,RFD470,RFID,,,VERIFIED,,False,,Electronics,San Pedro,Western Bicutan
2026-06-04 16:24:32,2026-05-04 19:00:00,RFID-021,RFD389,RFID,,,VERIFIED,,False,,Pharma,General Mariano Alvarez,Poblacion
2026-06-04 16:24:33,2026-05-04 19:00:00,RFID-022,RFD508,RFID,,,VERIFIED,,False,,Chill/Refrigerated,Putatan,Tondo
2026-06-04 16:24:38,2026-05-04 20:00:00,RFID-019,RFD997,RFID,,,VERIFIED,,False,,Dry Goods,Banco Filipino International Village,Payatas
2026-06-04 16:24:47,2026-05-04 21:00:00,RFID-005,RFD617,RFID,,,VERIFIED,,False,,Deep Freeze,Bayanan,Bagumbayan
2026-06-04 16:24:48,2026-05-04 21:00:00,RFID-012,RFD134,RFID,,,VERIFIED,,False,,Pharma,Sucat,San Juan
2026-06-04 16:24:49,2026-05-04 21:00:00,RFID-016,RFD934,RFID,,,VERIFIED,,False,,Deep Freeze,San Antonio,San Isidro
2026-06-04 16:24:53,2026-05-04 22:00:00,RFID-023,RFD115,RFID,,,VERIFIED,,False,,Pharma,Bel-Air,Canagatan
2026-06-04 16:24:54,2026-05-04 22:00:00,RFID-025,RFD981,RFID,,,VERIFIED,,False,,Chill/Refrigerated,Pansol,Rosario
2026-06-04 16:24:56,2026-05-04 23:00:00,RFID-008,RFD886,RFID,,,VERIFIED,,False,,Electronics,Las Piñas City,Central Signal Village
2026-06-04 16:24:58,2026-05-04 23:00:00,RFID-003,RFD423,RFID,,,VERIFIED,,False,,Chill/Refrigerated,Pateros,Malabon
2026-06-04 16:25:00,2026-05-04 23:00:00,RFID-022,RFD915,RFID,,,VERIFIED,,False,,Chill/Refrigerated,Putatan,Tondo
2026-06-04 16:25:01,2026-05-04 23:00:00,RFID-010,RFD882,RFID,,,VERIFIED,,False,,Electronics,San Pedro,Western Bicutan
2026-06-04 16:25:02,2026-05-04 23:00:00,RFID-016,RFD378,RFID,,,VERIFIED,,False,,Deep Freeze,San Antonio,San Isidro
2026-06-04 16:25:04,2026-05-05 00:00:00,RFID-021,RFD977,RFID,,,VERIFIED,,False,,Pharma,General Mariano Alvarez,Poblacion
2026-06-04 16:25:08,2026-05-05 01:00:00,RFID-019,RFD338,RFID,,,FLAGGED,,True,,Dry Goods,Banco Filipino International Village,Payatas
2026-06-04 16:25:12,2026-05-05 01:00:00,RFID-027,RFD245,RFID,,,FLAGGED,,True,,Clothing,Bacoor,Quezon City
2026-06-04 16:25:17,2026-05-05 02:00:00,RFID-022,RFD779,RFID,,,VERIFIED,,False,,Chill/Refrigerated,Putatan,Tondo
2026-06-04 16:25:17,2026-05-05 02:00:00,RFID-014,RFD865,RFID,,,VERIFIED,,False,,Dry Goods,Tatalon,General Mariano Alvarez
2026-06-04 16:25:22,2026-05-05 03:00:00,RFID-012,RFD741,RFID,,,VERIFIED,,False,,Pharma,Sucat,San Juan
2026-06-04 16:25:25,2026-05-05 04:00:00,RFID-004,RFD493,RFID,,,VERIFIED,,False,,Deep Freeze,Bacoor,Valenzuela
2026-06-04 16:25:26,2026-05-05 04:00:00,RFID-016,RFD250,RFID,,,FLAGGED,,True,,Deep Freeze,San Antonio,San Isidro
2026-06-04 16:25:27,2026-05-05 05:00:00,RFID-014,RFD578,RFID,,,VERIFIED,,False,,Dry Goods,Tatalon,General Mariano Alvarez
2026-06-04 16:25:32,2026-05-05 06:00:00,RFID-022,RFD214,RFID,,,VERIFIED,,False,,Chill/Refrigerated,Putatan,Tondo
2026-06-04 16:25:35,2026-05-05 07:00:00,RFID-027,RFD666,RFID,,,VERIFIED,,False,,Clothing,Bacoor,Quezon City
2026-06-04 16:25:36,2026-05-05 07:00:00,RFID-012,RFD369,RFID,,,FLAGGED,,True,,Pharma,Sucat,San Juan
2026-06-04 16:25:37,2026-05-05 08:00:00,RFID-004,RFD304,RFID,,,VERIFIED,,False,,Deep Freeze,Bacoor,Valenzuela
2026-06-04 16:25:41,2026-05-05 11:00:00,RFID-014,RFD917,RFID,,,FLAGGED,,True,,Dry Goods,Tatalon,General Mariano Alvarez
2026-06-04 16:25:43,2026-05-05 13:00:00,RFID-004,RFD765,RFID,,,VERIFIED,,False,,Deep Freeze,Bacoor,Valenzuela
