reading_id,rfid_tag,device_id,data_type,data_value,timestamp,gps_lat,gps_lng
RDG-GPS-0233,RFID-030,GPS810,GPS,"14.640358,120.996568",2026-05-03 14:00:00,14.640358,120.996568
RDG-GPS-0234,RFID-030,GPS432,GPS,"14.579747,120.959066",2026-05-03 16:00:00,14.579747,120.959066
RDG-GPS-0235,RFID-030,GPS483,GPS,"14.626114,120.98948",2026-05-03 18:00:00,14.626114,120.98948
RDG-GPS-0236,RFID-030,GPS521,GPS,"14.586269,120.988534",2026-05-03 20:00:00,14.586269,120.988534
RDG-GPS-0237,RFID-030,GPS274,GPS,"14.596493,121.047338",2026-05-03 22:00:00,14.596493,121.047338
RDG-GPS-0238,RFID-030,GPS491,GPS,"14.554107,121.033006",2026-05-04 00:00:00,14.554107,121.033006
RDG-GPS-0239,RFID-030,GPS697,GPS,"14.595271,121.000112",2026-05-04 02:00:00,14.595271,121.000112
RDG-GPS-0240,RFID-030,GPS360,GPS,"14.544312,121.026115",2026-05-04 04:00:00,14.544312,121.026115
RDG-GPS-0241,RFID-031,GPS923,GPS,"14.645957,120.986684",2026-05-03 13:00:00,14.645957,120.986684
RDG-GPS-0242,RFID-031,GPS659,GPS,"14.647011,120.970006",2026-05-03 15:00:00,14.647011,120.970006
RDG-GPS-0243,RFID-031,GPS453,GPS,"14.616769,121.006659",2026-05-03 17:00:00,14.616769,121.006659
RDG-GPS-0244,RFID-031,GPS534,GPS,"14.700222,121.013644",2026-05-03 19:00:00,14.700222,121.013644
RDG-GPS-0245,RFID-031,GPS409,GPS,"14.670974,121.050655",2026-05-03 21:00:00,14.670974,121.050655
RDG-GPS-0246,RFID-031,GPS594,GPS,"14.62235,121.064684",2026-05-03 23:00:00,14.62235,121.064684
RDG-GPS-0247,RFID-031,GPS467,GPS,"14.61358,121.085594",2026-05-04 01:00:00,14.61358,121.085594
RDG-GPS-0248,RFID-031,GPS402,GPS,"14.660881,121.167969",2026-05-04 03:00:00,14.660881,121.167969
RDG-GPS-0249,RFID-032,GPS505,GPS,"14.555294,121.035204",2026-05-05 20:00:00,14.555294,121.035204
RDG-GPS-0250,RFID-032,GPS802,GPS,"14.589634,121.00015",2026-05-05 22:00:00,14.589634,121.00015
RDG-GPS-0251,RFID-032,GPS720,GPS,"14.649103,121.032275",2026-05-06 00:00:00,14.649103,121.032275
RDG-GPS-0252,RFID-032,GPS393,GPS,"14.654874,121.009555",2026-05-06 02:00:00,14.654874,121.009555
RDG-GPS-0253,RFID-032,GPS921,GPS,"14.667017,120.94064",2026-05-06 04:00:00,14.667017,120.94064
RDG-GPS-0254,RFID-032,GPS735,GPS,"14.633761,120.972648",2026-05-06 06:00:00,14.633761,120.972648
RDG-GPS-0255,RFID-032,GPS885,GPS,"14.632677,120.975901",2026-05-06 08:00:00,14.632677,120.975901
RDG-GPS-0256,RFID-032,GPS743,GPS,"14.682618,120.975534",2026-05-06 10:00:00,14.682618,120.975534
RDG-GPS-0257,RFID-033,GPS140,GPS,"14.611116,121.092746",2026-05-05 10:00:00,14.611116,121.092746
RDG-GPS-0258,RFID-033,GPS693,GPS,"14.619836,121.061411",2026-05-05 12:00:00,14.619836,121.061411
RDG-GPS-0259,RFID-033,GPS402,GPS,"14.612972,121.017798",2026-05-05 14:00:00,14.612972,121.017798
RDG-GPS-0260,RFID-033,GPS305,GPS,"14.5967,121.033536",2026-05-05 16:00:00,14.5967,121.033536
RDG-GPS-0261,RFID-033,GPS474,GPS,"14.564787,121.033255",2026-05-05 18:00:00,14.564787,121.033255
RDG-GPS-0262,RFID-033,GPS950,GPS,"14.5922,121.057992",2026-05-05 20:00:00,14.5922,121.057992
RDG-GPS-0263,RFID-033,GPS593,GPS,"14.543112,121.045376",2026-05-05 22:00:00,14.543112,121.045376
RDG-GPS-0264,RFID-033,GPS991,GPS,"14.610938,120.970814",2026-05-06 00:00:00,14.610938,120.970814
RDG-GPS-0265,RFID-034,GPS177,GPS,"14.583872,120.978217",2026-05-03 12:00:00,14.583872,120.978217
RDG-GPS-0266,RFID-034,GPS980,GPS,"14.558961,121.059721",2026-05-03 14:00:00,14.558961,121.059721
RDG-GPS-0267,RFID-034,GPS506,GPS,"14.607404,121.026883",2026-05-03 16:00:00,14.607404,121.026883
RDG-GPS-0268,RFID-034,GPS474,GPS,"14.631384,121.036273",2026-05-03 18:00:00,14.631384,121.036273
RDG-GPS-0269,RFID-034,GPS370,GPS,"14.538573,120.991643",2026-05-03 20:00:00,14.538573,120.991643
RDG-GPS-0270,RFID-034,GPS788,GPS,"14.578086,120.994036",2026-05-03 22:00:00,14.578086,120.994036
RDG-GPS-0271,RFID-034,GPS490,GPS,"14.594215,120.971145",2026-05-04 00:00:00,14.594215,120.971145
RDG-GPS-0272,RFID-034,GPS210,GPS,"14.596442,121.035329",2026-05-04 02:00:00,14.596442,121.035329
RDG-GPS-0273,RFID-035,GPS734,GPS,"14.402884,121.026148",2026-05-05 01:00:00,14.402884,121.026148
RDG-GPS-0274,RFID-035,GPS724,GPS,"14.427023,121.038141",2026-05-05 03:00:00,14.427023,121.038141
RDG-GPS-0275,RFID-035,GPS943,GPS,"14.363937,120.991322",2026-05-05 05:00:00,14.363937,120.991322
RDG-GPS-0276,RFID-035,GPS764,GPS,"14.391427,121.058108",2026-05-05 07:00:00,14.391427,121.058108
RDG-GPS-0277,RFID-035,GPS138,GPS,"14.38903,121.004978",2026-05-05 09:00:00,14.38903,121.004978
RDG-GPS-0278,RFID-035,GPS199,GPS,"14.381836,121.043262",2026-05-05 11:00:00,14.381836,121.043262
RDG-GPS-0279,RFID-035,GPS497,GPS,"14.37808,121.050755",2026-05-05 13:00:00,14.37808,121.050755
RDG-GPS-0280,RFID-035,GPS860,GPS,"14.403164,121.067049",2026-05-05 15:00:00,14.403164,121.067049
RDG-GPS-0281,RFID-036,GPS701,GPS,"14.469648,120.984019",2026-05-05 15:00:00,14.469648,120.984019
RDG-GPS-0282,RFID-036,GPS524,GPS,"14.47687,120.949995",2026-05-05 17:00:00,14.47687,120.949995
RDG-GPS-0283,RFID-036,GPS730,GPS,"14.470778,121.022455",2026-05-05 19:00:00,14.470778,121.022455
RDG-GPS-0284,RFID-036,GPS133,GPS,"14.44874,121.038781",2026-05-05 21:00:00,14.44874,121.038781
RDG-GPS-0285,RFID-036,GPS555,GPS,"14.479599,120.969898",2026-05-05 23:00:00,14.479599,120.969898
RDG-GPS-0286,RFID-036,GPS201,GPS,"14.50827,121.038259",2026-05-06 01:00:00,14.50827,121.038259
RDG-GPS-0287,RFID-036,GPS760,GPS,"14.51395,120.993991",2026-05-06 03:00:00,14.51395,120.993991
RDG-GPS-0288,RFID-036,GPS294,GPS,"14.454367,121.001614",2026-05-06 05:00:00,14.454367,121.001614
RDG-GPS-0289,RFID-037,GPS943,GPS,"14.649921,121.047101",2026-05-03 15:00:00,14.649921,121.047101
RDG-GPS-0290,RFID-037,GPS757,GPS,"14.603843,121.024748",2026-05-03 17:00:00,14.603843,121.024748
RDG-GPS-0291,RFID-037,GPS151,GPS,"14.627592,121.061852",2026-05-03 19:00:00,14.627592,121.061852
RDG-GPS-0292,RFID-037,GPS228,GPS,"14.647594,120.995371",2026-05-03 21:00:00,14.647594,120.995371
RDG-GPS-0293,RFID-037,GPS949,GPS,"14.652884,120.997806",2026-05-03 23:00:00,14.652884,120.997806
RDG-GPS-0294,RFID-037,GPS321,GPS,"14.655973,121.004273",2026-05-04 01:00:00,14.655973,121.004273
RDG-GPS-0295,RFID-037,GPS892,GPS,"14.666034,121.013128",2026-05-04 03:00:00,14.666034,121.013128
RDG-GPS-0296,RFID-037,GPS102,GPS,"14.604755,121.086153",2026-05-04 05:00:00,14.604755,121.086153
RDG-GPS-0297,RFID-038,GPS233,GPS,"7.047727,125.648403",2026-05-06 03:00:00,7.047727,125.648403
RDG-GPS-0298,RFID-038,GPS212,GPS,"8.170536,124.972151",2026-05-06 05:00:00,8.170536,124.972151
RDG-GPS-0299,RFID-038,GPS115,GPS,"9.279134,124.237178",2026-05-06 07:00:00,9.279134,124.237178
RDG-GPS-0300,RFID-038,GPS702,GPS,"10.345367,123.655743",2026-05-06 09:00:00,10.345367,123.655743
RDG-GPS-0301,RFID-038,GPS153,GPS,"11.438434,122.936625",2026-05-06 11:00:00,11.438434,122.936625
RDG-GPS-0302,RFID-038,GPS216,GPS,"12.515247,122.303596",2026-05-06 13:00:00,12.515247,122.303596
RDG-GPS-0303,RFID-038,GPS896,GPS,"13.673652,121.651425",2026-05-06 15:00:00,13.673652,121.651425
RDG-GPS-0304,RFID-038,GPS562,GPS,"14.731804,121.005467",2026-05-06 17:00:00,14.731804,121.005467
RDG-GPS-0305,RFID-039,GPS144,GPS,"14.509784,121.082642",2026-05-04 09:00:00,14.509784,121.082642
RDG-GPS-0306,RFID-039,GPS774,GPS,"14.539953,121.072289",2026-05-04 11:00:00,14.539953,121.072289
RDG-GPS-0307,RFID-039,GPS131,GPS,"14.527202,121.020533",2026-05-04 13:00:00,14.527202,121.020533
RDG-GPS-0308,RFID-039,GPS511,GPS,"14.488968,121.015941",2026-05-04 15:00:00,14.488968,121.015941
RDG-GPS-0309,RFID-039,GPS829,GPS,"14.533342,120.972153",2026-05-04 17:00:00,14.533342,120.972153
RDG-GPS-0310,RFID-039,GPS182,GPS,"14.589513,120.962021",2026-05-04 19:00:00,14.589513,120.962021
RDG-GPS-0311,RFID-039,GPS229,GPS,"14.538583,120.962819",2026-05-04 21:00:00,14.538583,120.962819
RDG-GPS-0312,RFID-039,GPS661,GPS,"14.541702,121.004608",2026-05-04 23:00:00,14.541702,121.004608
RDG-GPS-0313,RFID-040,GPS711,GPS,"14.625215,121.01809",2026-05-05 07:00:00,14.625215,121.01809
RDG-GPS-0314,RFID-040,GPS719,GPS,"14.605884,121.017829",2026-05-05 09:00:00,14.605884,121.017829
RDG-GPS-0315,RFID-040,GPS217,GPS,"14.594677,121.044224",2026-05-05 11:00:00,14.594677,121.044224
RDG-GPS-0316,RFID-040,GPS887,GPS,"14.635765,121.022463",2026-05-05 13:00:00,14.635765,121.022463
RDG-GPS-0317,RFID-040,GPS540,GPS,"14.604448,121.036378",2026-05-05 15:00:00,14.604448,121.036378
RDG-GPS-0318,RFID-040,GPS447,GPS,"14.593298,120.965135",2026-05-05 17:00:00,14.593298,120.965135
RDG-GPS-0319,RFID-040,GPS847,GPS,"14.629713,120.974616",2026-05-05 19:00:00,14.629713,120.974616
RDG-GPS-0320,RFID-040,GPS781,GPS,"14.555309,120.969876",2026-05-05 21:00:00,14.555309,120.969876
RDG-GPS-0321,RFID-041,GPS803,GPS,"14.395489,120.895359",2026-05-06 05:00:00,14.395489,120.895359
RDG-GPS-0322,RFID-041,GPS951,GPS,"14.475241,120.83637",2026-05-06 07:00:00,14.475241,120.83637
RDG-GPS-0323,RFID-041,GPS862,GPS,"14.404422,120.902502",2026-05-06 09:00:00,14.404422,120.902502
RDG-GPS-0324,RFID-041,GPS669,GPS,"14.482708,120.970148",2026-05-06 11:00:00,14.482708,120.970148
RDG-GPS-0325,RFID-041,GPS675,GPS,"14.42777,121.014291",2026-05-06 13:00:00,14.42777,121.014291
RDG-GPS-0326,RFID-041,GPS462,GPS,"14.467679,120.960509",2026-05-06 15:00:00,14.467679,120.960509
RDG-GPS-0327,RFID-041,GPS533,GPS,"14.535018,121.072056",2026-05-06 17:00:00,14.535018,121.072056
RDG-GPS-0328,RFID-041,GPS394,GPS,"14.547409,121.079706",2026-05-06 19:00:00,14.547409,121.079706
RDG-GPS-0329,RFID-042,GPS691,GPS,"14.676741,120.926865",2026-05-03 13:00:00,14.676741,120.926865
RDG-GPS-0330,RFID-042,GPS593,GPS,"14.65077,120.915502",2026-05-03 15:00:00,14.65077,120.915502
RDG-GPS-0331,RFID-042,GPS965,GPS,"14.605782,120.919179",2026-05-03 17:00:00,14.605782,120.919179
RDG-GPS-0332,RFID-042,GPS385,GPS,"14.622312,120.928174",2026-05-03 19:00:00,14.622312,120.928174
RDG-GPS-0333,RFID-042,GPS965,GPS,"14.607424,121.005736",2026-05-03 21:00:00,14.607424,121.005736
RDG-GPS-0334,RFID-042,GPS736,GPS,"14.589439,121.010086",2026-05-03 23:00:00,14.589439,121.010086
RDG-GPS-0335,RFID-042,GPS126,GPS,"14.578029,121.005941",2026-05-04 01:00:00,14.578029,121.005941
RDG-GPS-0336,RFID-042,GPS810,GPS,"14.560899,121.015783",2026-05-04 03:00:00,14.560899,121.015783
RDG-GPS-0337,RFID-043,GPS819,GPS,"14.276745,120.968042",2026-05-03 12:00:00,14.276745,120.968042
RDG-GPS-0338,RFID-043,GPS459,GPS,"13.293384,121.699297",2026-05-03 14:00:00,13.293384,121.699297
RDG-GPS-0339,RFID-043,GPS679,GPS,"12.184896,122.351272",2026-05-03 16:00:00,12.184896,122.351272
RDG-GPS-0340,RFID-043,GPS858,GPS,"11.217163,122.928387",2026-05-03 18:00:00,11.217163,122.928387
RDG-GPS-0341,RFID-043,GPS864,GPS,"10.181889,123.581637",2026-05-03 20:00:00,10.181889,123.581637
RDG-GPS-0342,RFID-043,GPS564,GPS,"9.138763,124.273334",2026-05-03 22:00:00,9.138763,124.273334
RDG-GPS-0343,RFID-043,GPS838,GPS,"8.086947,124.929862",2026-05-04 00:00:00,8.086947,124.929862
RDG-GPS-0344,RFID-043,GPS710,GPS,"7.052438,125.644141",2026-05-04 02:00:00,7.052438,125.644141
RDG-GPS-0345,RFID-044,GPS261,GPS,"7.028496,125.555261",2026-05-03 16:00:00,7.028496,125.555261
RDG-GPS-0346,RFID-044,GPS183,GPS,"8.149715,124.897776",2026-05-03 18:00:00,8.149715,124.897776
RDG-GPS-0347,RFID-044,GPS597,GPS,"9.155753,124.301794",2026-05-03 20:00:00,9.155753,124.301794
RDG-GPS-0348,RFID-044,GPS320,GPS,"10.243522,123.619818",2026-05-03 22:00:00,10.243522,123.619818
RDG-GPS-0349,RFID-044,GPS540,GPS,"11.31258,122.932582",2026-05-04 00:00:00,11.31258,122.932582
RDG-GPS-0350,RFID-044,GPS707,GPS,"12.302446,122.331822",2026-05-04 02:00:00,12.302446,122.331822
RDG-GPS-0351,RFID-044,GPS146,GPS,"13.394292,121.673513",2026-05-04 04:00:00,13.394292,121.673513
RDG-GPS-0352,RFID-044,GPS156,GPS,"14.421952,121.048045",2026-05-04 06:00:00,14.421952,121.048045
RDG-GPS-0353,RFID-045,GPS316,GPS,"14.511269,121.056642",2026-05-04 13:00:00,14.511269,121.056642
RDG-GPS-0354,RFID-045,GPS396,GPS,"14.584992,121.101573",2026-05-04 15:00:00,14.584992,121.101573
RDG-GPS-0355,RFID-045,GPS864,GPS,"14.538827,121.024587",2026-05-04 17:00:00,14.538827,121.024587
RDG-GPS-0356,RFID-045,GPS645,GPS,"14.546837,121.03539",2026-05-04 19:00:00,14.546837,121.03539
RDG-GPS-0357,RFID-045,GPS953,GPS,"14.571896,121.071155",2026-05-04 21:00:00,14.571896,121.071155
RDG-GPS-0358,RFID-045,GPS506,GPS,"14.566091,121.055202",2026-05-04 23:00:00,14.566091,121.055202
RDG-GPS-0359,RFID-045,GPS119,GPS,"14.583219,121.022673",2026-05-05 01:00:00,14.583219,121.022673
RDG-GPS-0360,RFID-045,GPS420,GPS,"14.540775,121.024886",2026-05-05 03:00:00,14.540775,121.024886
RDG-GPS-0361,RFID-046,GPS826,GPS,"14.753176,121.00344",2026-05-06 06:00:00,14.753176,121.00344
RDG-GPS-0362,RFID-046,GPS514,GPS,"14.730928,120.985194",2026-05-06 08:00:00,14.730928,120.985194
RDG-GPS-0363,RFID-046,GPS920,GPS,"14.640314,120.998863",2026-05-06 10:00:00,14.640314,120.998863
RDG-GPS-0364,RFID-046,GPS806,GPS,"14.704304,121.022538",2026-05-06 12:00:00,14.704304,121.022538
RDG-GPS-0365,RFID-046,GPS964,GPS,"14.672834,120.995484",2026-05-06 14:00:00,14.672834,120.995484
RDG-GPS-0366,RFID-046,GPS510,GPS,"14.562758,121.040382",2026-05-06 16:00:00,14.562758,121.040382
RDG-GPS-0367,RFID-046,GPS417,GPS,"14.575882,121.046534",2026-05-06 18:00:00,14.575882,121.046534
RDG-GPS-0368,RFID-046,GPS897,GPS,"14.56938,121.039257",2026-05-06 20:00:00,14.56938,121.039257
RDG-GPS-0369,RFID-047,GPS216,GPS,"14.712413,120.997148",2026-05-04 22:00:00,14.712413,120.997148
RDG-GPS-0370,RFID-047,GPS894,GPS,"14.735489,120.983005",2026-05-05 00:00:00,14.735489,120.983005
RDG-GPS-0371,RFID-047,GPS938,GPS,"14.704195,121.053866",2026-05-05 02:00:00,14.704195,121.053866
RDG-GPS-0372,RFID-047,GPS205,GPS,"14.72063,121.013412",2026-05-05 04:00:00,14.72063,121.013412
RDG-GPS-0373,RFID-047,GPS716,GPS,"14.657559,121.035884",2026-05-05 06:00:00,14.657559,121.035884
RDG-GPS-0374,RFID-047,GPS177,GPS,"14.64503,121.109587",2026-05-05 08:00:00,14.64503,121.109587
RDG-GPS-0375,RFID-047,GPS605,GPS,"14.634286,121.128471",2026-05-05 10:00:00,14.634286,121.128471
RDG-GPS-0376,RFID-047,GPS693,GPS,"14.649795,121.125074",2026-05-05 12:00:00,14.649795,121.125074
RDG-GPS-0377,RFID-048,GPS678,GPS,"14.476591,121.068215",2026-05-05 16:00:00,14.476591,121.068215
RDG-GPS-0378,RFID-048,GPS430,GPS,"14.510042,121.072482",2026-05-05 18:00:00,14.510042,121.072482
RDG-GPS-0379,RFID-048,GPS254,GPS,"14.54621,121.034579",2026-05-05 20:00:00,14.54621,121.034579
RDG-GPS-0380,RFID-048,GPS746,GPS,"14.517805,121.016778",2026-05-05 22:00:00,14.517805,121.016778
RDG-GPS-0381,RFID-048,GPS157,GPS,"14.518153,120.995382",2026-05-06 00:00:00,14.518153,120.995382
RDG-GPS-0382,RFID-048,GPS572,GPS,"14.537109,120.973362",2026-05-06 02:00:00,14.537109,120.973362
RDG-GPS-0383,RFID-048,GPS951,GPS,"14.561149,120.96966",2026-05-06 04:00:00,14.561149,120.96966
RDG-GPS-0384,RFID-048,GPS975,GPS,"14.558708,121.026467",2026-05-06 06:00:00,14.558708,121.026467
RDG-GPS-0385,RFID-049,GPS493,GPS,"14.35743,121.045808",2026-05-06 06:00:00,14.35743,121.045808
RDG-GPS-0386,RFID-049,GPS910,GPS,"14.426928,121.038817",2026-05-06 08:00:00,14.426928,121.038817
RDG-GPS-0387,RFID-049,GPS929,GPS,"14.486806,120.984474",2026-05-06 10:00:00,14.486806,120.984474
RDG-GPS-0388,RFID-049,GPS719,GPS,"14.502337,120.996181",2026-05-06 12:00:00,14.502337,120.996181
RDG-GPS-0389,RFID-049,GPS163,GPS,"14.524991,120.989429",2026-05-06 14:00:00,14.524991,120.989429
RDG-GPS-0390,RFID-049,GPS957,GPS,"14.554738,121.052425",2026-05-06 16:00:00,14.554738,121.052425
RDG-GPS-0391,RFID-049,GPS616,GPS,"14.576287,121.039746",2026-05-06 18:00:00,14.576287,121.039746
RDG-GPS-0392,RFID-049,GPS824,GPS,"14.638813,120.969214",2026-05-06 20:00:00,14.638813,120.969214
RDG-GPS-0393,RFID-050,GPS635,GPS,"14.567676,120.997842",2026-05-04 13:00:00,14.567676,120.997842
RDG-GPS-0394,RFID-050,GPS389,GPS,"14.595752,120.985447",2026-05-04 15:00:00,14.595752,120.985447
RDG-GPS-0395,RFID-050,GPS795,GPS,"14.584385,121.021661",2026-05-04 17:00:00,14.584385,121.021661
RDG-GPS-0396,RFID-050,GPS762,GPS,"14.616303,121.018294",2026-05-04 19:00:00,14.616303,121.018294
RDG-GPS-0397,RFID-050,GPS671,GPS,"14.600851,120.967498",2026-05-04 21:00:00,14.600851,120.967498
RDG-GPS-0398,RFID-050,GPS841,GPS,"14.646095,120.9581",2026-05-04 23:00:00,14.646095,120.9581
RDG-GPS-0399,RFID-050,GPS717,GPS,"14.674285,121.021284",2026-05-05 01:00:00,14.674285,121.021284
RDG-GPS-0400,RFID-050,GPS696,GPS,"14.687328,120.953336",2026-05-05 03:00:00,14.687328,120.953336
